"incident_id","offence_code","case_number","date","start_date","end_date","nibrs_code","victims","crimename1","crimename2","crimename3","district","location","city","state","zip_code","agency","place","sector","beat","pra","address_number","street_prefix_dir","address_street","street_suffix_dir","street_type","latitude","longitude","police_district_number","geolocation"
"201530036","2610","250023506","2025-05-27T15:08:34.000","2025-05-27T15:08:00.000","2025-05-27T15:08:00.000","26F","1","Crime Against Property","Identity Theft","IDENTITY THEFT","WHEATON","11100 BLK  DAYTON ST","SILVER SPRING","MD","20902","MCPD","Residence - Single Family","L","4L2","353","11100",,"DAYTON",,"ST","0.0","0.0","4D","
,  
(0.0, 0.0)"
"201530044","9199","250023511","2025-05-27T14:56:28.000","2025-05-27T14:56:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","ROCKVILLE","2100 BLK  WOOTTON PKW","ROCKVILLE","MD","20850","MCPD","School - Elementary/Secondary","B","1B1","238","2100",,"WOOTTON",,"PKW","39.07499","-77.1822","1D","
,  
(39.075, -77.1822)"
"201530061","2303","250023514","2025-05-27T15:24:10.000","2025-05-27T14:54:00.000",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","MONTGOMERY VILLAGE","800 BLK  MUDDY BRANCH RD","GAITHERSBURG","MD","20878","GPD","Liquor Store - County","P","6P1","552","800",,"MUDDY BRANCH",,"RD","39.11517","-77.2158","6D","
,  
(39.1152, -77.2158)"
"201530069","3532","250023498",,"2025-05-27T14:38:00.000",,"35A","1","Crime Against Society","Drug/Narcotic Violations","DRUGS - COCAINE - POSSESS","WHEATON","11100 BLK  GEORGIA AVE","SILVER SPRING","MD","20902","MCPD","Air/Bus/Train/Metro Terminal","L","4L2","352","11100",,"GEORGIA",,"AVE","0.0","0.0","4D","
,  
(0.0, 0.0)"
"201530030","2303","250023505","2025-05-27T14:37:05.000","2025-05-27T14:37:00.000",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","SILVER SPRING","2300 BLK  BROADBIRCH DR","SILVER SPRING","MD","20904","MCPD","Retail - Hardware","I","3I1","146","2300",,"BROADBIRCH",,"DR","39.05552","-76.9614","3D","
,  
(39.0555, -76.9614)"
"201530063","2404","250023509","2025-05-27T15:10:07.000","2025-05-27T14:15:00.000",,"240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","SILVER SPRING","3100 BLK  AUTOMOBILE BLV","SILVER SPRING","MD","20904","MCPD","Parking Lot - Commercial","I","3I2","378","3100",,"AUTOMOBILE",,"BLV","39.08107","-76.9463","3D","
,  
(39.0811, -76.9463)"
"201530038","1399","250023521","2025-05-27T15:45:29.000","2025-05-27T14:00:00.000","2025-05-27T15:45:00.000","13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","WHEATON","1900 BLK  RANDOLPH RD","SILVER SPRING","MD","20902","MCPD","Residence - Single Family","J","4J1","368","1900",,"RANDOLPH",,"RD","39.0652","-77.0371","4D","
,  
(39.0652, -77.0371)"
"201530027","2303","250023486",,"2025-05-27T13:59:00.000",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","SILVER SPRING","900 BLK  THAYER AVE","SILVER SPRING","MD","20910","MCPD","Grocery/Supermarket","G","3G1","670","900",,"THAYER",,"AVE","38.99304","-77.024","3D","
,  
(38.993, -77.024)"
"201530240","9199","250023482","2025-05-27T13:48:36.000","2025-05-27T13:48:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","BETHESDA","5200 BLK  ALTA VISTA RD","BETHESDA","MD","20814","MCPD","Street - Residential","E","2E2","071","5200",,"ALTA VISTA",,"RD","39.01195","-77.1045","2D","
,  
(39.0119, -77.1045)"
"201530166","2303","250023493","2025-05-27T13:44:21.000","2025-05-27T13:44:00.000",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","WHEATON","11100 BLK  VEIRS MILL RD","SILVER SPRING","MD","20902","MCPD","Retail - Clothing","L","4L2","321","11100",,"VEIRS MILL",,"RD","39.03756","-77.0519","4D","
,  
(39.0376, -77.0519)"
"201530039","1203","250023490","2025-05-27T13:40:01.000","2025-05-27T13:40:00.000",,"120","1","Crime Against Property","Robbery","ROBBERY - BUSINESS-STRONG-ARM","TAKOMA PARK","1300 BLK  UNIVERSITY BLV E","TAKOMA PARK","MD","20912","TPPD","Retail - Drug Store/Pharmacy","T","8T3","807","1300",,"UNIVERSITY","E","BLV","39.03651","-77.0309","TPPD","
,  
(39.0365, -77.0309)"
"201530299","2303","250023485","2025-05-27T13:35:24.000","2025-05-27T13:35:00.000",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","MONTGOMERY VILLAGE","100 BLK  CROWN PARK AVE","GAITHERSBURG","MD","20878","GPD","Retail - Department/Discount Store","P","6P1","441","100",,"CROWN PARK",,"AVE","39.11511","-77.2066","6D","
,  
(39.1151, -77.2066)"
"201530011","9101","250023481","2025-05-27T13:32:38.000","2025-05-27T13:32:00.000",,"90Z","1","Crime Against Society","All Other Offenses","SUDDEN DEATH","MONTGOMERY VILLAGE","10200 BLK  RIDGELINE DR","MONTGOMERY VILLAGE","MD","20886","MCPD","Residence -Townhouse/Duplex","R","6R2","546","10200",,"RIDGELINE",,"DR","39.17475","-77.2068","6D","
,  
(39.1748, -77.2068)"
"201529986","3799","250023484","2025-05-27T13:23:01.000","2025-05-27T13:23:00.000",,"370","1","Crime Against Society","Pornography/Obscene Material","OBSCENITY (DESCRIBE OFFENSE)","SILVER SPRING","1100 BLK  CORLISS ST","SILVER SPRING","MD","20903","MCPD","School - Elementary/Secondary","H","3H2","136","1100",,"CORLISS",,"ST","39.01704","-76.9889","3D","
,  
(39.017, -76.9889)"
"201529999","2308","250023495","2025-05-27T14:05:10.000","2025-05-27T13:09:00.000","2025-05-27T14:00:00.000","23D","1","Crime Against Property","Theft from Building","LARCENY - FROM BLDG","MONTGOMERY VILLAGE","14900 BLK  SHADY GROVE RD","ROCKVILLE","MD","20850","RCPD","Restaurant","P","6P1","721","14900",,"SHADY GROVE",,"RD","39.09938","-77.1925","6D","
,  
(39.0994, -77.1925)"
"201529999","1399","250023495","2025-05-27T14:05:10.000","2025-05-27T13:09:00.000","2025-05-27T14:00:00.000","13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","MONTGOMERY VILLAGE","14900 BLK  SHADY GROVE RD","ROCKVILLE","MD","20850","RCPD","Restaurant","P","6P1","721","14900",,"SHADY GROVE",,"RD","39.09938","-77.1925","6D","
,  
(39.0994, -77.1925)"
"201530013","1103","250023478","2025-05-27T12:55:09.000","2025-05-27T12:55:00.000",,"11A","1","Crime Against Person","Forcible Rape","RAPE - STRONG-ARM","ROCKVILLE","15000 BLK  DUFIEF DR","GAITHERSBURG","MD","20878","MCPD","Residence - Single Family","B","1B2","451","15000",,"DUFIEF",,"DR","0.0","0.0","1D","
,  
(0.0, 0.0)"
"201529984","9199","250023476","2025-05-27T12:50:29.000","2025-05-27T12:50:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","MONTGOMERY VILLAGE","15000 BLK  BROSCHART RD","ROCKVILLE","MD","20850","MCPD","Other/Unknown","P","6P1","721","15000",,"BROSCHART",,"RD","39.10179","-77.2003","6D","
,  
(39.1018, -77.2003)"
"201529975","5707","250023469","2025-05-27T12:53:34.000","2025-05-27T12:49:00.000","2025-05-27T13:15:00.000","90J","1","Crime Against Society","Trespass of Real Property","TRESPASSING","ROCKVILLE","100 BLK  ROLLINS AVE","ROCKVILLE","MD","20852","RCPD","Convenience Store","A","1A1","269","100",,"ROLLINS",,"AVE","39.05883","-77.1213","1D","
,  
(39.0588, -77.1213)"
"201529994","9062","250023474","2025-05-27T12:42:43.000","2025-05-27T12:42:00.000",,"90Z","1","Crime Against Society","All Other Offenses","FUGITIVE FROM JUSTICE (OUT OF STATE)","ROCKVILLE","16800 BLK  CAMBERFORD ST","DERWOOD","MD","20855","MCPD","Residence - Single Family","A","1A4","414","16800",,"CAMBERFORD",,"ST","39.13157","-77.157","1D","
,  
(39.1316, -77.157)"
"201530397","2303","250023472","2025-05-27T12:36:32.000","2025-05-27T12:30:00.000","2025-05-27T13:00:00.000","23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","MONTGOMERY VILLAGE","1  BLK  GRAND CORNER AVE","GAITHERSBURG","MD","20878","MCPD","Retail - Department/Discount Store","P","6P1","549","1",,"GRAND CORNER",,"AVE","39.11801","-77.2004","6D","
,  
(39.118, -77.2004)"
"201529976","2411","250023466","2025-05-27T12:10:12.000","2025-05-27T12:10:00.000",,"90Z","1","Crime Against Society","All Other Offenses","UNAUTHORIZED USE OF VEHICLE (INCLUDES JOY RIDING)","MONTGOMERY VILLAGE","8500 BLK  SNOUFFER SCHOOL RD","GAITHERSBURG","MD","20879","MCPD","Parking Lot - Commercial","R","6R3","421","8500",,"SNOUFFER SCHOOL",,"RD","39.16819","-77.175","6D","
,  
(39.1682, -77.175)"
"201530966","2610","250023558","2025-05-27T18:05:56.000","2025-05-27T12:00:00.000",,"26F","1","Crime Against Property","Identity Theft","IDENTITY THEFT","BETHESDA","9500 BLK W STANHOPE RD","KENSINGTON","MD","20895","MCPD","Other/Unknown","D","2D3","178","9500","W","STANHOPE",,"RD","39.00943","-77.0778","2D","
,  
(39.0094, -77.0778)"
"201530898","9101","250023461","2025-05-27T12:00:00.000","2025-05-27T11:48:00.000","2025-05-27T11:48:00.000","90Z","1","Crime Against Society","All Other Offenses","SUDDEN DEATH","MONTGOMERY VILLAGE","200 BLK  OLDE TOWNE AVE","GAITHERSBURG","MD","20877","GPD","Residence - Apt Ofc/Storage","P","6P3","431","200",,"OLDE TOWNE",,"AVE","39.14103","-77.1971","6D","
,  
(39.141, -77.1971)"
"201530124","3562","250023462","2025-05-27T11:57:20.000","2025-05-27T11:30:00.000",,"35A","1","Crime Against Society","Drug/Narcotic Violations","DRUGS - MARIJUANA - POSSESS","WHEATON","2400 BLK  BEL PRE RD","SILVER SPRING","MD","20906","MCPD","School - Elementary/Secondary","K","4K1","349","2400",,"BEL PRE",,"RD","39.09045","-77.0504","4D","
,  
(39.0904, -77.0504)"
"201530127","2203","250023623","2025-05-28T07:38:06.000","2025-05-27T11:30:00.000","2025-05-28T07:05:00.000","220","1","Crime Against Property","Burglary/Breaking and Entering","BURGLARY - FORCED ENTRY-NONRESIDENTIAL","MONTGOMERY VILLAGE","15000 BLK  SHADY GROVE RD","ROCKVILLE","MD","20850","RCPD","Doctor/Dentist/Vet Office","P","6P1","721","15000",,"SHADY GROVE",,"RD","39.10201","-77.1911","6D","
,  
(39.102, -77.1911)"
"201530136","1399","250023629","2025-05-28T08:31:04.000","2025-05-27T11:00:00.000",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","WHEATON","12700 BLK  GOODHILL RD","SILVER SPRING","MD","20906","MCPD","School - Elementary/Secondary","K","4K2","336","12700",,"GOODHILL",,"RD","39.06351","-77.0723","4D","
,  
(39.0635, -77.0723)"
"201530510","9199","250023465","2025-05-27T11:57:42.000","2025-05-27T11:00:00.000",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","GERMANTOWN","19600 BLK  WHITE SADDLE DR","GERMANTOWN","MD","20874","MCPD","Other/Unknown","N","5N1","595","19600",,"WHITE SADDLE",,"DR","39.17647","-77.2585","5D","
,  
(39.1765, -77.2585)"
"201529987","2903","250023487","2025-05-27T13:38:08.000","2025-05-27T11:00:00.000",,"290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY - PUBLIC","BETHESDA","3200 BLK  WOODBINE ST","CHEVY CHASE","MD","20815","MCPD","School - Elementary/Secondary","D","2D1","011","3200",,"WOODBINE",,"ST","38.9878","-77.0634","2D","
,  
(38.9878, -77.0634)"
"201529968","2401","250023456","2025-05-27T10:54:31.000","2025-05-27T10:54:00.000",,"240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - THEFT AND SALE VEHICLE","BETHESDA","7000 BLK  WINTERBERRY LA","BETHESDA","MD","20817","MCPD","Residence - Single Family","E","2E2","060","7000",,"WINTERBERRY",,"LA","38.98912","-77.1422","2D","
,  
(38.9891, -77.1422)"
"201530018","2399","250023443","2025-05-27T10:48:15.000","2025-05-27T10:48:00.000",,"23H","1","Crime Against Property","All other Larceny","LARCENY (DESCRIBE OFFENSE)","TAKOMA PARK","600 BLK  KENNEBEC AVE","TAKOMA PARK","MD","20912","TPPD","Residence - Apartment/Condo","T","8T2","803","600",,"KENNEBEC",,"AVE","38.98881","-77.0054","TPPD","
,  
(38.9888, -77.0054)"
"201530018","2999","250023443","2025-05-27T10:48:15.000","2025-05-27T10:48:00.000",,"290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY (DESCRIBE OFFENSE)","TAKOMA PARK","600 BLK  KENNEBEC AVE","TAKOMA PARK","MD","20912","TPPD","Residence - Apartment/Condo","T","8T2","803","600",,"KENNEBEC",,"AVE","38.98881","-77.0054","TPPD","
,  
(38.9888, -77.0054)"
"201529969","5311","250023441","2025-05-27T10:29:38.000","2025-05-27T10:28:00.000","2025-05-27T10:28:00.000","90C","1","Crime Against Society","Disorderly Conduct","PUBLIC PEACE - DISORDERLY CONDUCT","ROCKVILLE","1600 BLK  ROCKVILLE PIK","ROCKVILLE","MD","20852","RCPD","Retail - Sporting Goods","A","1A1","266","1600",,"ROCKVILLE",,"PIK","39.06289","-77.1248","1D","
,  
(39.0629, -77.1248)"
"201529966","2305","250023435","2025-05-27T10:24:59.000","2025-05-27T10:24:00.000",,"23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","SILVER SPRING","1000 BLK  MILESTONE DR","SILVER SPRING","MD","20904","MCPD","Parking Lot - Other","I","3I1","148","1000",,"MILESTONE",,"DR","39.04565","-76.992","3D","
,  
(39.0457, -76.992)"
"201529965","9107","250023444","2025-05-27T10:19:35.000","2025-05-27T10:19:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MISSING PERSON","BETHESDA","11200 BLK  RIVER VIEW DR","POTOMAC","MD","20854","MCPD","Residence - Single Family","E","2E4","216","11200",,"RIVER VIEW",,"DR","39.02978","-77.23","2D","
,  
(39.0298, -77.23)"
"201529961","9107","250023438","2025-05-27T10:17:47.000","2025-05-27T10:17:00.000",,"90Z","1","Crime Against Society","All Other Offenses","MISSING PERSON","WHEATON","15000 BLK  LAYHILL RD","SILVER SPRING","MD","20906","MCPD","Residence - Driveway","K","4K1","347","15000",,"LAYHILL",,"RD","39.10251","-77.0401","4D","
,  
(39.1025, -77.0401)"
"201529983","9199","250023454","2025-05-27T10:08:11.000","2025-05-27T10:06:00.000","2025-05-27T10:06:00.000","90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","BETHESDA","7000 BLK  OLD GATE RD","ROCKVILLE","MD","20852","MCPD","School - Elementary/Secondary","E","2E3","201","7000",,"OLD GATE",,"RD","39.0475","-77.1438","2D","
,  
(39.0475, -77.1438)"
"201530028","9199","250023526","2025-05-27T15:05:54.000","2025-05-27T09:30:00.000","2025-05-27T15:00:00.000","90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","ROCKVILLE","8200 BLK  LOCHINVER LA","POTOMAC","MD","20854","MCPD","School - Elementary/Secondary","B","1B1","221","8200",,"LOCHINVER",,"LA","39.03893","-77.1652","1D","
,  
(39.0389, -77.1652)"
"201529985","5707","250023483","2025-05-27T09:23:02.000","2025-05-27T09:23:00.000","2025-05-27T12:30:00.000","90J","1","Crime Against Society","Trespass of Real Property","TRESPASSING","ROCKVILLE","2100 BLK  VEIRS MILL RD","ROCKVILLE","MD","20851","RCPD","Laundromat","A","1A2","522","2100",,"VEIRS MILL",,"RD","39.07529","-77.1163","1D","
,  
(39.0753, -77.1163)"
"201530298","1399","250023802","2025-05-29T09:19:17.000","2025-05-27T09:19:00.000",,"13B","2","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","GERMANTOWN","25400 BLK  OAK DR","DAMASCUS","MD","20872","MCPD","School - Elementary/Secondary","M","5M2","607","25400",,"OAK",,"DR","0.0","0.0","5D","
,  
(0.0, 0.0)"
"201530298","5309","250023802","2025-05-29T09:19:17.000","2025-05-27T09:19:00.000",,"90Z","1","Crime Against Society","All Other Offenses","PUBLIC PEACE - HARASSING COMMUNICATION","GERMANTOWN","25400 BLK  OAK DR","DAMASCUS","MD","20872","MCPD","School - Elementary/Secondary","M","5M2","607","25400",,"OAK",,"DR","0.0","0.0","5D","
,  
(0.0, 0.0)"
"201530114","5202","250023423","2025-05-27T09:07:46.000","2025-05-27T09:07:00.000","2025-05-27T16:00:00.000","520","1","Crime Against Society","Weapon Law Violations","WEAPON - CONCEALED","SILVER SPRING","8800 BLK  PINEY BRANCH RD","SILVER SPRING","MD","20903","MCPD","Residence - Apartment/Condo","H","3H1","133","8800",,"PINEY BRANCH",,"RD","38.99963","-76.9953","3D","
,  
(38.9996, -76.9953)"
"201529958","9061","250023422","2025-05-27T09:23:02.000","2025-05-27T09:00:00.000","2025-05-27T11:50:00.000","90Z","1","Crime Against Society","All Other Offenses","FUGITIVE FROM MD JURISDICTION","ROCKVILLE","2100 BLK  VEIRS MILL RD","ROCKVILLE","MD","20851","RCPD","Laundromat","A","1A2","522","2100",,"VEIRS MILL",,"RD","39.07529","-77.1163","1D","
,  
(39.0753, -77.1163)"
"201530329","2305","250023914","2025-05-29T17:35:52.000","2025-05-27T09:00:00.000","2025-05-29T08:30:00.000","23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","TAKOMA PARK","600 BLK  HOUSTON AVE","TAKOMA PARK","MD","20912","TPPD","Parking Lot - Residential","T","8T2","803","600",,"HOUSTON",,"AVE","38.98881","-77.0054","TPPD","
,  
(38.9888, -77.0054)"
"201530113","1305","250023416","2025-05-27T09:29:45.000","2025-05-27T09:00:00.000","2025-05-27T09:29:00.000","13A","1","Crime Against Person","Aggravated Assault","ASSAULT - AGGRAVATED - NON-FAMILY-OTHER WEAPON","SILVER SPRING","7900 BLK  GEORGIA AVE","SILVER SPRING","MD","20910","MCPD","Hotel/Motel/Etc.","G","3G1","090","7900",,"GEORGIA",,"AVE","38.98534","-77.0266","3D","
,  
(38.9853, -77.0266)"
"201530113","2901","250023416","2025-05-27T09:29:45.000","2025-05-27T09:00:00.000","2025-05-27T09:29:00.000","290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY - BUSINESS","SILVER SPRING","7900 BLK  GEORGIA AVE","SILVER SPRING","MD","20910","MCPD","Hotel/Motel/Etc.","G","3G1","090","7900",,"GEORGIA",,"AVE","38.98534","-77.0266","3D","
,  
(38.9853, -77.0266)"
"201530007","2999","250023412","2025-05-27T08:51:12.000","2025-05-27T08:51:00.000",,"290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY (DESCRIBE OFFENSE)","TAKOMA PARK","600 BLK  KENNEBEC AVE","TAKOMA PARK","MD","20912","TPPD","Street - Residential","T","8T2","803","600",,"KENNEBEC",,"AVE","38.98881","-77.0054","TPPD","
,  
(38.9888, -77.0054)"
"201529992","1399","250023410","2025-05-27T08:46:21.000","2025-05-27T08:46:00.000",,"13B","2","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","SILVER SPRING","8500 BLK  2ND AVE","SILVER SPRING","MD","20910","MCPD","Street - Other","G","3G1","095","8500",,"2ND",,"AVE","0.0","0.0","3D","
,  
(0.0, 0.0)"
"201529943","1602","250023417","2025-05-27T08:43:00.000","2025-05-27T08:43:00.000",,"90Z","1","Crime Against Society","All Other Offenses","THREAT - TERRORISTIC - STATE OFFENSES","GERMANTOWN","22400 BLK  BRICK HAVEN WAY","CLARKSBURG","MD","20871","MCPD","School - Elementary/Secondary","M","5M3","598","22400",,"BRICK HAVEN",,"WAY","39.22071","-77.263","5D","
,  
(39.2207, -77.263)"
"201529956","2999","250023407","2025-05-27T08:32:30.000","2025-05-27T08:32:00.000",,"290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY (DESCRIBE OFFENSE)","TAKOMA PARK","400 BLK  BOYD AVE","TAKOMA PARK","MD","20912","TPPD","Street - Other","T","8T3","808","400",,"BOYD",,"AVE","0.0","0.0","TPPD","
,  
(0.0, 0.0)"
"201529956","2305","250023407","2025-05-27T08:32:30.000","2025-05-27T08:32:00.000",,"23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","TAKOMA PARK","400 BLK  BOYD AVE","TAKOMA PARK","MD","20912","TPPD","Street - Residential","T","8T3","808","400",,"BOYD",,"AVE","0.0","0.0","TPPD","
,  
(0.0, 0.0)"
"201529956","2304","250023407","2025-05-27T08:32:30.000","2025-05-27T08:32:00.000",,"23G","1","Crime Against Property","Theft of Motor Vehicle Parts or Accessories","LARCENY - AUTO PARTS","TAKOMA PARK","400 BLK  BOYD AVE","TAKOMA PARK","MD","20912","TPPD","Street - Other","T","8T3","808","400",,"BOYD",,"AVE","0.0","0.0","TPPD","
,  
(0.0, 0.0)"
"201530001","9199","250023499","2025-05-27T14:29:38.000","2025-05-27T08:30:00.000","2025-05-27T14:25:00.000","90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","WHEATON","17000 BLK  BATCHELLORS FOREST RD","OLNEY","MD","20832","MCPD","School - Elementary/Secondary","J","4J2","391","17000",,"BATCHELLORS FOREST",,"RD","39.1358","-77.0453","4D","
,  
(39.1358, -77.0453)"
"201529998","2308","250023453","2025-05-27T11:26:46.000","2025-05-27T08:10:00.000","2025-05-27T09:25:00.000","23D","1","Crime Against Property","Theft from Building","LARCENY - FROM BLDG","BETHESDA","6800 BLK  WISCONSIN AVE","CHEVY CHASE","MD","20815","MCPD","Commercial - Office Building","D","2D2","031","6800",,"WISCONSIN",,"AVE","38.97781","-77.091","2D","
,  
(38.9778, -77.091)"
"201530116","9062","250023403",,"2025-05-27T08:01:00.000",,"90Z","1","Crime Against Society","All Other Offenses","FUGITIVE FROM JUSTICE (OUT OF STATE)","ROCKVILLE","1300 BLK  SEVEN LOCKS RD","POTOMAC","MD","20854","MCPD","Jail/Prison","B","1B1","228","1300",,"SEVEN LOCKS",,"RD","39.06691","-77.1616","1D","
,  
(39.0669, -77.1616)"
